underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2018-05-29,VIX,2018-06-13,14.000,p,0.70,0.70,0.48,0.48,22,10,0.30,60,0.65,17.57,17.57,50,0.35,60,0.75,17.02,17.02,0.59,49,0
^VIX,2018-05-29,VIX,2018-06-13,14.500,c,0.00,0.00,0.00,0.00,0,60,2.00,10,3.20,17.57,17.57,68,1.75,60,2.80,17.02,17.02,0.00,27,0
^VIX,2018-05-29,VIX,2018-06-13,14.500,p,0.95,0.95,0.75,0.75,110,60,0.40,60,0.90,17.57,17.57,60,0.50,60,1.00,17.02,17.02,0.93,6,0
^VIX,2018-05-29,VIX,2018-06-13,15.000,c,1.06,2.48,1.06,2.28,72,4,2.05,60,2.90,17.57,17.57,60,1.60,84,2.50,17.02,17.02,1.68,161,0
^VIX,2018-05-29,VIX,2018-06-13,15.000,p,1.34,1.40,0.75,0.90,55,2,0.70,60,1.15,17.57,17.57,60,0.75,2,1.20,17.02,17.02,1.05,7,0
^VIX,2018-05-29,VIX,2018-06-13,16.000,c,1.17,1.91,1.17,1.60,39,60,1.40,1,1.95,17.57,17.57,60,1.25,1,1.95,17.02,17.02,1.64,35,0
^VIX,2018-05-29,VIX,2018-06-13,16.000,p,2.26,2.26,1.40,1.40,47,60,1.05,5,1.55,17.57,17.57,60,1.25,5,1.70,17.02,17.02,1.79,3,0
^VIX,2018-05-29,VIX,2018-06-13,17.000,c,0.75,1.50,0.75,1.45,52,60,1.15,10,1.80,17.57,17.57,50,1.05,60,1.65,17.02,17.02,1.19,181,0
^VIX,2018-05-29,VIX,2018-06-13,17.000,p,2.94,2.95,2.00,2.00,152,60,1.65,60,2.50,17.57,17.57,61,1.90,88,2.70,17.02,17.02,2.42,24,0
^VIX,2018-05-29,VIX,2018-06-13,18.000,c,0.60,0.86,0.60,0.75,30,60,0.95,83,1.65,17.57,17.57,50,0.85,60,1.40,17.02,17.02,0.81,57,0
^VIX,2018-05-29,VIX,2018-06-13,18.000,p,3.77,3.77,2.90,2.90,14,82,2.35,60,3.30,17.57,17.57,60,2.60,90,3.60,17.02,17.02,3.52,1,0
^VIX,2018-05-29,VIX,2018-06-13,19.000,c,0.75,1.20,0.75,1.20,6,60,0.75,79,1.40,17.57,17.57,50,0.70,60,1.20,17.02,17.02,0.90,44,0
^VIX,2018-05-29,VIX,2018-06-13,19.000,p,0.00,0.00,0.00,0.00,0,84,3.00,76,4.20,17.57,17.57,60,3.40,86,4.40,17.02,17.02,0.00,31,0
^VIX,2018-05-29,VIX,2018-06-13,20.000,c,0.45,1.00,0.45,0.75,141,5,0.75,10,0.95,17.57,17.57,60,0.55,60,1.05,17.02,17.02,0.68,60,0
^VIX,2018-05-29,VIX,2018-06-13,20.000,p,4.70,4.70,4.70,4.70,4,84,3.80,76,5.10,17.57,17.57,76,4.20,89,5.30,17.02,17.02,4.70,20,0
^VIX,2018-05-29,VIX,2018-06-13,21.000,c,0.30,0.30,0.30,0.30,1,60,0.55,74,1.05,17.57,17.57,50,0.50,60,0.90,17.02,17.02,0.30,26,0
^VIX,2018-05-29,VIX,2018-06-13,21.000,p,6.18,6.18,6.18,6.18,6,83,4.70,75,6.00,17.57,17.57,60,5.10,88,6.20,17.02,17.02,6.18,831,0
^VIX,2018-05-29,VIX,2018-06-13,22.000,c,0.38,0.73,0.36,0.73,54,60,0.45,60,0.90,17.57,17.57,60,0.40,60,0.80,17.02,17.02,0.44,41,0
^VIX,2018-05-29,VIX,2018-06-13,22.000,p,0.00,0.00,0.00,0.00,0,33,5.60,73,6.90,17.57,17.57,60,6.00,85,7.10,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,23.000,c,0.45,0.45,0.45,0.45,12,60,0.40,60,0.80,17.57,17.57,60,0.35,60,0.70,17.02,17.02,0.45,1,0
^VIX,2018-05-29,VIX,2018-06-13,23.000,p,0.00,0.00,0.00,0.00,0,83,6.40,60,7.80,17.57,17.57,60,6.90,85,8.10,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,24.000,c,0.32,0.54,0.32,0.54,13,60,0.35,60,0.70,17.57,17.57,60,0.30,50,0.60,17.02,17.02,0.39,20,0
^VIX,2018-05-29,VIX,2018-06-13,24.000,p,0.00,0.00,0.00,0.00,0,33,7.40,74,8.80,17.57,17.57,60,7.80,85,9.00,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,25.000,c,0.25,0.25,0.25,0.25,10,60,0.30,60,0.60,17.57,17.57,50,0.30,50,0.55,17.02,17.02,0.25,17,0
^VIX,2018-05-29,VIX,2018-06-13,25.000,p,0.00,0.00,0.00,0.00,0,31,8.40,35,9.70,17.57,17.57,43,8.70,53,10.00,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,30.000,c,0.20,0.28,0.20,0.28,29,60,0.15,10,0.30,17.57,17.57,50,0.15,10,0.25,17.02,17.02,0.21,41,0
^VIX,2018-05-29,VIX,2018-06-13,30.000,p,0.00,0.00,0.00,0.00,0,9,13.10,35,14.50,17.57,17.57,44,13.50,42,14.80,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,32.500,c,0.00,0.00,0.00,0.00,0,60,0.10,60,0.35,17.57,17.57,60,0.10,50,0.30,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,32.500,p,0.00,0.00,0.00,0.00,0,20,15.60,60,17.00,17.57,17.57,50,16.00,60,17.30,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,35.000,c,0.13,0.18,0.13,0.18,17,60,0.10,60,0.30,17.57,17.57,62,0.05,50,0.25,17.02,17.02,0.14,152,0
^VIX,2018-05-29,VIX,2018-06-13,35.000,p,0.00,0.00,0.00,0.00,0,35,17.90,25,19.50,17.57,17.57,35,18.40,41,19.80,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,37.500,c,0.00,0.00,0.00,0.00,0,60,0.05,60,0.25,17.57,17.57,60,0.05,50,0.20,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,37.500,p,0.00,0.00,0.00,0.00,0,60,20.40,50,21.90,17.57,17.57,50,20.90,50,22.20,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,40.000,c,0.13,0.13,0.12,0.12,4,61,0.05,50,0.20,17.57,17.57,61,0.05,50,0.20,17.02,17.02,0.13,60,0
^VIX,2018-05-29,VIX,2018-06-13,40.000,p,0.00,0.00,0.00,0.00,0,35,22.80,25,24.40,17.57,17.57,25,23.40,31,24.70,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,42.500,c,0.00,0.00,0.00,0.00,0,0,0.00,1,0.15,17.57,17.57,0,0.00,1,0.15,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,42.500,p,0.00,0.00,0.00,0.00,0,10,25.40,50,26.90,17.57,17.57,50,25.90,50,27.20,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-13,45.000,c,0.00,0.00,0.00,0.00,0,0,0.00,50,0.15,17.57,17.57,0,0.00,50,0.15,17.02,17.02,0.00,25,0
^VIX,2018-05-29,VIX,2018-06-13,45.000,p,0.00,0.00,0.00,0.00,0,35,27.80,25,29.40,17.57,17.57,25,28.30,31,29.70,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-20,9.000,c,6.50,6.84,6.50,6.84,4,3006,7.00,2362,7.20,17.57,17.57,1256,6.80,600,7.00,17.02,17.02,6.69,667,0
^VIX,2018-05-29,VIX,2018-06-20,9.000,p,0.01,0.01,0.01,0.01,272,0,0.00,22717,0.05,17.57,17.57,0,0.00,17704,0.05,17.02,17.02,0.01,4058,0
^VIX,2018-05-29,VIX,2018-06-20,10.000,c,4.80,6.50,4.80,6.00,1220,6111,6.00,3993,6.20,17.57,17.57,1257,5.80,601,6.00,17.02,17.02,5.72,7079,0
^VIX,2018-05-29,VIX,2018-06-20,10.000,p,0.02,0.03,0.02,0.03,3,0,0.00,20822,0.05,17.57,17.57,0,0.00,15036,0.05,17.02,17.02,0.02,15156,0
^VIX,2018-05-29,VIX,2018-06-20,10.500,c,0.00,0.00,0.00,0.00,0,8317,5.50,5241,5.70,17.57,17.57,2550,5.30,601,5.50,17.02,17.02,0.00,2,0
^VIX,2018-05-29,VIX,2018-06-20,10.500,p,0.01,0.04,0.01,0.03,57,0,0.00,21804,0.05,17.57,17.57,0,0.00,17332,0.05,17.02,17.02,0.02,17422,0
^VIX,2018-05-29,VIX,2018-06-20,11.000,c,4.00,5.40,3.60,5.20,3074,2259,5.10,12395,5.30,17.57,17.57,101,4.90,4684,5.10,17.02,17.02,5.27,16307,0
^VIX,2018-05-29,VIX,2018-06-20,11.000,p,0.03,0.05,0.02,0.03,683,0,0.00,6657,0.05,17.57,17.57,0,0.00,5248,0.05,17.02,17.02,0.05,62488,0
^VIX,2018-05-29,VIX,2018-06-20,11.500,c,3.80,4.80,3.80,4.80,41,7018,4.60,11104,4.80,17.57,17.57,2463,4.40,3094,4.60,17.02,17.02,4.30,338,0
^VIX,2018-05-29,VIX,2018-06-20,11.500,p,0.08,0.13,0.05,0.05,308,9338,0.05,28437,0.10,17.57,17.57,1297,0.05,11991,0.10,17.02,17.02,0.10,5160,0
^VIX,2018-05-29,VIX,2018-06-20,12.000,c,3.09,4.71,2.80,4.19,647,10700,4.10,5121,4.30,17.57,17.57,101,4.00,600,4.10,17.02,17.02,3.46,10917,0
^VIX,2018-05-29,VIX,2018-06-20,12.000,p,0.15,0.20,0.05,0.15,1559,1804,0.10,38694,0.15,17.57,17.57,362,0.10,8269,0.15,17.02,17.02,0.11,80496,0
^VIX,2018-05-29,VIX,2018-06-20,12.500,c,2.60,4.28,2.35,3.80,496,21612,3.70,20183,3.90,17.57,17.57,5165,3.50,2216,3.70,17.02,17.02,3.24,685,0
^VIX,2018-05-29,VIX,2018-06-20,12.500,p,0.29,0.33,0.17,0.20,2404,39679,0.15,41065,0.25,17.57,17.57,8930,0.15,22203,0.25,17.02,17.02,0.24,26464,0
^VIX,2018-05-29,VIX,2018-06-20,13.000,c,2.15,3.81,2.08,3.38,856,22767,3.30,16861,3.50,17.57,17.57,327,3.20,1208,3.30,17.02,17.02,2.90,3115,0
^VIX,2018-05-29,VIX,2018-06-20,13.000,p,0.60,0.60,0.25,0.30,18833,43041,0.25,40927,0.35,17.57,17.57,11409,0.25,7512,0.35,17.02,17.02,0.38,159540,0
^VIX,2018-05-29,VIX,2018-06-20,13.500,c,2.25,3.50,1.80,2.98,1391,15879,3.00,3147,3.10,17.57,17.57,404,2.85,865,2.95,17.02,17.02,2.82,2336,0
^VIX,2018-05-29,VIX,2018-06-20,13.500,p,0.65,0.75,0.39,0.45,10835,40197,0.40,39506,0.50,17.57,17.57,15714,0.40,6549,0.50,17.02,17.02,0.54,46006,0
^VIX,2018-05-29,VIX,2018-06-20,14.000,c,2.05,3.20,1.60,2.70,1950,7215,2.70,10953,2.80,17.57,17.57,348,2.55,1645,2.65,17.02,17.02,2.40,50570,0
^VIX,2018-05-29,VIX,2018-06-20,14.000,p,0.95,1.05,0.50,0.65,11971,18722,0.60,38633,0.70,17.57,17.57,8407,0.60,6152,0.70,17.02,17.02,0.66,130299,0
^VIX,2018-05-29,VIX,2018-06-20,14.500,c,1.50,2.88,1.35,2.40,2704,260,2.45,810,2.50,17.57,17.57,9383,2.25,11139,2.40,17.02,17.02,1.89,14510,0
^VIX,2018-05-29,VIX,2018-06-20,14.500,p,1.15,1.15,0.75,0.85,5004,2,0.85,37960,0.90,17.57,17.57,738,0.85,14422,0.95,17.02,17.02,0.90,51040,0
^VIX,2018-05-29,VIX,2018-06-20,15.000,c,1.60,2.61,1.20,2.10,12405,378,2.20,29562,2.30,17.57,17.57,254,2.05,5612,2.15,17.02,17.02,1.87,141426,0
^VIX,2018-05-29,VIX,2018-06-20,15.000,p,1.35,1.65,0.95,1.15,17651,10,1.10,33264,1.15,17.57,17.57,3480,1.10,4940,1.20,17.02,17.02,1.38,205540,0
^VIX,2018-05-29,VIX,2018-06-20,16.000,c,1.30,2.15,0.95,1.70,11689,271,1.80,1250,1.85,17.57,17.57,3609,1.65,1752,1.75,17.02,17.02,1.51,115780,0
^VIX,2018-05-29,VIX,2018-06-20,16.000,p,2.25,2.40,1.53,1.75,21525,30124,1.65,30548,1.75,17.57,17.57,9281,1.70,1753,1.80,17.02,17.02,1.83,95310,0
^VIX,2018-05-29,VIX,2018-06-20,17.000,c,0.90,1.80,0.80,1.45,15928,260,1.50,8829,1.55,17.57,17.57,9479,1.35,893,1.45,17.02,17.02,1.39,116081,0
^VIX,2018-05-29,VIX,2018-06-20,17.000,p,3.10,3.10,2.15,2.45,4959,27224,2.35,33174,2.45,17.57,17.57,11073,2.40,288,2.50,17.02,17.02,2.61,74696,0
^VIX,2018-05-29,VIX,2018-06-20,18.000,c,0.65,1.50,0.65,1.25,15902,10682,1.25,35349,1.35,17.57,17.57,1616,1.15,6769,1.25,17.02,17.02,1.10,124426,0
^VIX,2018-05-29,VIX,2018-06-20,18.000,p,3.90,3.91,2.95,3.20,853,30051,3.10,10726,3.20,17.57,17.57,372,3.20,2729,3.30,17.02,17.02,3.13,42762,0
^VIX,2018-05-29,VIX,2018-06-20,19.000,c,0.75,1.30,0.65,1.00,7756,33663,1.05,30174,1.15,17.57,17.57,14477,0.95,1097,1.05,17.02,17.02,0.98,74083,0
^VIX,2018-05-29,VIX,2018-06-20,19.000,p,4.90,4.90,3.70,3.70,36,30648,3.90,33335,4.10,17.57,17.57,10516,4.00,248,4.10,17.02,17.02,4.20,19749,0
^VIX,2018-05-29,VIX,2018-06-20,20.000,c,0.65,1.13,0.50,0.85,12979,34275,0.90,28504,1.00,17.57,17.57,16640,0.80,503,0.90,17.02,17.02,0.85,264029,0
^VIX,2018-05-29,VIX,2018-06-20,20.000,p,5.69,5.80,4.84,4.84,39,35616,4.70,29589,4.90,17.57,17.57,16813,4.80,5224,5.00,17.02,17.02,5.64,5087,0
^VIX,2018-05-29,VIX,2018-06-20,21.000,c,0.55,1.00,0.48,0.82,9190,18662,0.80,3508,0.85,17.57,17.57,100,0.75,1831,0.80,17.02,17.02,0.62,162251,0
^VIX,2018-05-29,VIX,2018-06-20,21.000,p,6.60,6.60,5.70,5.70,86,29761,5.60,31342,5.80,17.57,17.57,14568,5.70,8698,5.90,17.02,17.02,6.59,915,0
^VIX,2018-05-29,VIX,2018-06-20,22.000,c,0.45,0.82,0.45,0.65,10317,17775,0.70,2755,0.75,17.57,17.57,13063,0.60,1576,0.70,17.02,17.02,0.67,96590,0
^VIX,2018-05-29,VIX,2018-06-20,22.000,p,6.40,6.40,6.40,6.40,7,30297,6.50,30672,6.70,17.57,17.57,7120,6.60,6547,6.80,17.02,17.02,6.40,546,0
^VIX,2018-05-29,VIX,2018-06-20,23.000,c,0.50,0.78,0.40,0.60,7431,35575,0.60,32257,0.70,17.57,17.57,4101,0.55,23672,0.65,17.02,17.02,0.60,105927,0
^VIX,2018-05-29,VIX,2018-06-20,23.000,p,7.28,7.28,7.28,7.28,5,30622,7.40,25614,7.60,17.57,17.57,229,7.60,1121,7.70,17.02,17.02,7.28,5525,0
^VIX,2018-05-29,VIX,2018-06-20,24.000,c,0.35,0.70,0.30,0.55,2894,19754,0.55,9587,0.60,17.57,17.57,1689,0.50,405,0.55,17.02,17.02,0.53,94670,0
^VIX,2018-05-29,VIX,2018-06-20,24.000,p,9.00,9.00,8.50,8.50,405,3676,8.40,10840,8.50,17.57,17.57,3696,8.50,4857,8.70,17.02,17.02,8.74,3879,0
^VIX,2018-05-29,VIX,2018-06-20,25.000,c,0.30,0.65,0.25,0.50,3543,10866,0.50,24179,0.55,17.57,17.57,1610,0.45,775,0.50,17.02,17.02,0.46,152314,0
^VIX,2018-05-29,VIX,2018-06-20,25.000,p,9.12,9.12,9.12,9.12,30,23681,9.30,26447,9.50,17.57,17.57,5445,9.40,3972,9.60,17.02,17.02,9.12,491,0
^VIX,2018-05-29,VIX,2018-06-20,26.000,c,0.28,0.55,0.28,0.40,5473,15789,0.45,24009,0.50,17.57,17.57,2770,0.40,236,0.45,17.02,17.02,0.45,79595,0
^VIX,2018-05-29,VIX,2018-06-20,26.000,p,10.50,10.50,10.50,10.50,49,857,10.30,9867,10.40,17.57,17.57,2391,10.40,4777,10.60,17.02,17.02,10.50,302,0
^VIX,2018-05-29,VIX,2018-06-20,27.000,c,0.25,0.48,0.25,0.48,1155,25811,0.40,11151,0.45,17.57,17.57,5197,0.35,18515,0.45,17.02,17.02,0.34,149318,0
^VIX,2018-05-29,VIX,2018-06-20,27.000,p,11.13,11.13,11.13,11.13,1,19210,11.20,21804,11.40,17.57,17.57,5535,11.30,2624,11.50,17.02,17.02,11.13,75,0
^VIX,2018-05-29,VIX,2018-06-20,28.000,c,0.25,0.45,0.25,0.35,1904,32583,0.35,40006,0.45,17.57,17.57,22961,0.30,6876,0.40,17.02,17.02,0.30,40395,0
^VIX,2018-05-29,VIX,2018-06-20,28.000,p,12.00,12.00,12.00,12.00,13,2842,12.20,2522,12.30,17.57,17.57,3950,12.30,4105,12.50,17.02,17.02,12.00,15,0
^VIX,2018-05-29,VIX,2018-06-20,29.000,c,0.25,0.40,0.25,0.35,6210,42826,0.30,27830,0.40,17.57,17.57,2477,0.30,1294,0.35,17.02,17.02,0.35,67297,0
^VIX,2018-05-29,VIX,2018-06-20,29.000,p,13.00,13.00,13.00,13.00,240,20733,13.10,16027,13.30,17.57,17.57,1923,13.30,5190,13.50,17.02,17.02,13.00,299,0
^VIX,2018-05-29,VIX,2018-06-20,30.000,c,0.21,0.35,0.15,0.32,2736,28677,0.30,9869,0.35,17.57,17.57,14639,0.25,9325,0.35,17.02,17.02,0.25,184471,0
^VIX,2018-05-29,VIX,2018-06-20,30.000,p,0.00,0.00,0.00,0.00,0,17695,14.10,21162,14.30,17.57,17.57,110,14.30,1603,14.40,17.02,17.02,0.00,7065,0
^VIX,2018-05-29,VIX,2018-06-20,32.500,c,0.20,0.30,0.20,0.25,2741,27471,0.25,24331,0.30,17.57,17.57,18592,0.20,18775,0.30,17.02,17.02,0.25,99682,0
^VIX,2018-05-29,VIX,2018-06-20,32.500,p,0.00,0.00,0.00,0.00,0,19570,16.50,6816,16.70,17.57,17.57,838,16.70,2897,16.90,17.02,17.02,0.00,226,0
^VIX,2018-05-29,VIX,2018-06-20,35.000,c,0.15,0.25,0.15,0.20,4924,28308,0.20,11778,0.25,17.57,17.57,25315,0.15,8835,0.25,17.02,17.02,0.25,42723,0
^VIX,2018-05-29,VIX,2018-06-20,35.000,p,19.90,19.90,19.05,19.05,70,8704,19.00,12890,19.20,17.57,17.57,110,19.20,1068,19.30,17.02,17.02,19.88,213,0
^VIX,2018-05-29,VIX,2018-06-20,37.500,c,0.15,0.20,0.15,0.20,50,42600,0.15,44135,0.25,17.57,17.57,3477,0.15,3460,0.20,17.02,17.02,0.16,121401,0
^VIX,2018-05-29,VIX,2018-06-20,37.500,p,0.00,0.00,0.00,0.00,0,10125,21.40,2065,21.60,17.57,17.57,1568,21.60,1820,21.80,17.02,17.02,0.00,1,0
^VIX,2018-05-29,VIX,2018-06-20,40.000,c,0.12,0.20,0.12,0.15,662,10948,0.15,28883,0.20,17.57,17.57,19,0.15,20815,0.20,17.02,17.02,0.17,108501,0
^VIX,2018-05-29,VIX,2018-06-20,40.000,p,25.38,25.49,25.38,25.49,6,7208,23.90,5696,24.10,17.57,17.57,111,24.10,1853,24.30,17.02,17.02,25.47,115,0
^VIX,2018-05-29,VIX,2018-06-20,42.500,c,0.00,0.00,0.00,0.00,0,37954,0.10,37910,0.20,17.57,17.57,8633,0.10,2098,0.15,17.02,17.02,0.00,17364,0
^VIX,2018-05-29,VIX,2018-06-20,42.500,p,0.00,0.00,0.00,0.00,0,5874,26.40,7626,26.60,17.57,17.57,110,26.60,2095,26.80,17.02,17.02,0.00,182,0
^VIX,2018-05-29,VIX,2018-06-20,45.000,c,0.10,0.15,0.10,0.15,179,33031,0.10,24456,0.15,17.57,17.57,1652,0.10,11073,0.15,17.02,17.02,0.15,104322,0
^VIX,2018-05-29,VIX,2018-06-20,45.000,p,28.90,28.90,28.90,28.90,160,276,28.90,7236,29.10,17.57,17.57,2255,29.00,1831,29.30,17.02,17.02,28.90,59,0
^VIX,2018-05-29,VIX,2018-06-20,47.500,c,0.10,0.10,0.10,0.10,100,660,0.10,39006,0.15,17.57,17.57,350,0.10,24693,0.15,17.02,17.02,0.10,41431,0
^VIX,2018-05-29,VIX,2018-06-20,47.500,p,32.30,32.30,32.30,32.30,160,7009,31.30,1601,31.50,17.57,17.57,2067,31.50,1475,31.70,17.02,17.02,32.30,10,0
^VIX,2018-05-29,VIX,2018-06-20,50.000,c,0.11,0.11,0.10,0.10,843,38575,0.05,39691,0.15,17.57,17.57,15496,0.05,429,0.10,17.02,17.02,0.10,45437,0
^VIX,2018-05-29,VIX,2018-06-20,50.000,p,34.80,34.80,34.80,34.80,30,6578,33.80,2989,34.00,17.57,17.57,1346,34.00,1685,34.20,17.02,17.02,34.80,85,0
^VIX,2018-05-29,VIX,2018-06-20,55.000,c,0.05,0.09,0.05,0.09,3027,29958,0.05,20107,0.10,17.57,17.57,1885,0.05,8464,0.10,17.02,17.02,0.09,15187,0
^VIX,2018-05-29,VIX,2018-06-20,55.000,p,0.00,0.00,0.00,0.00,0,5363,38.80,4131,39.00,17.57,17.57,110,39.00,1564,39.20,17.02,17.02,0.00,125,0
^VIX,2018-05-29,VIX,2018-06-20,60.000,c,0.03,0.05,0.03,0.05,1982,2814,0.05,29315,0.10,17.57,17.57,200,0.05,14883,0.10,17.02,17.02,0.05,54656,0
^VIX,2018-05-29,VIX,2018-06-20,60.000,p,43.50,43.50,43.50,43.50,100,4176,43.80,7054,44.00,17.57,17.57,2257,43.90,1994,44.20,17.02,17.02,43.50,199,0
^VIX,2018-05-29,VIX,2018-06-20,65.000,c,0.05,0.05,0.05,0.05,1262,0,0.00,22662,0.10,17.57,17.57,0,0.00,374,0.05,17.02,17.02,0.05,20260,0
^VIX,2018-05-29,VIX,2018-06-20,65.000,p,0.00,0.00,0.00,0.00,0,5713,48.70,5765,49.00,17.57,17.57,2259,48.90,2020,49.20,17.02,17.02,0.00,55,0
^VIX,2018-05-29,VIX,2018-06-20,70.000,c,0.00,0.00,0.00,0.00,0,0,0.00,1447,0.05,17.57,17.57,0,0.00,853,0.05,17.02,17.02,0.00,9653,0
^VIX,2018-05-29,VIX,2018-06-20,70.000,p,53.70,53.70,53.70,53.70,59,6811,53.70,1576,53.90,17.57,17.57,2250,53.90,2006,54.20,17.02,17.02,53.70,127,0
^VIX,2018-05-29,VIX,2018-06-20,75.000,c,0.00,0.00,0.00,0.00,0,0,0.00,3466,0.05,17.57,17.57,0,0.00,1835,0.05,17.02,17.02,0.00,4500,0
^VIX,2018-05-29,VIX,2018-06-20,75.000,p,59.40,59.40,58.50,58.50,288,4685,58.70,604,58.90,17.57,17.57,1660,58.90,769,59.10,17.02,17.02,58.95,109,0
^VIX,2018-05-29,VIX,2018-06-20,80.000,c,0.00,0.00,0.00,0.00,0,0,0.00,5955,0.05,17.57,17.57,0,0.00,3738,0.05,17.02,17.02,0.00,1072,0
^VIX,2018-05-29,VIX,2018-06-20,80.000,p,0.00,0.00,0.00,0.00,0,3636,63.70,1312,63.90,17.57,17.57,1060,63.90,1231,64.10,17.02,17.02,0.00,45,0
^VIX,2018-05-29,VIX,2018-06-27,10.000,c,0.00,0.00,0.00,0.00,0,50,5.30,50,6.80,17.57,17.57,50,5.20,50,6.70,17.02,17.02,0.00,1,0
^VIX,2018-05-29,VIX,2018-06-27,10.000,p,0.00,0.00,0.00,0.00,0,0,0.00,78,0.05,17.57,17.57,0,0.00,78,0.05,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,10.500,c,0.00,0.00,0.00,0.00,0,50,4.80,50,6.30,17.57,17.57,50,4.70,50,6.20,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,10.500,p,0.00,0.00,0.00,0.00,0,0,0.00,38,0.05,17.57,17.57,0,0.00,38,0.05,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,11.000,c,0.00,0.00,0.00,0.00,0,50,4.30,50,5.80,17.57,17.57,50,4.30,50,5.70,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,11.000,p,0.00,0.00,0.00,0.00,0,0,0.00,60,0.10,17.57,17.57,0,0.00,60,0.10,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,11.500,c,0.00,0.00,0.00,0.00,0,50,3.90,50,5.40,17.57,17.57,50,3.80,50,5.30,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,11.500,p,0.00,0.00,0.00,0.00,0,0,0.00,60,0.15,17.57,17.57,0,0.00,50,0.15,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,12.000,c,0.00,0.00,0.00,0.00,0,50,3.40,50,4.90,17.57,17.57,50,3.40,50,4.80,17.02,17.02,0.00,1,0
