underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2018-05-29,VIX,2018-06-27,12.000,p,0.00,0.00,0.00,0.00,0,60,0.05,60,0.25,17.57,17.57,50,0.05,50,0.25,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,12.500,c,3.90,3.90,3.90,3.90,15,45,3.10,60,4.50,17.57,17.57,45,3.00,60,4.40,17.02,17.02,3.90,15,0
^VIX,2018-05-29,VIX,2018-06-27,12.500,p,0.00,0.00,0.00,0.00,0,60,0.10,60,0.40,17.57,17.57,10,0.20,60,0.40,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,13.000,c,2.30,2.30,2.30,2.30,3,60,2.75,2,3.90,17.57,17.57,60,2.70,2,3.90,17.02,17.02,2.30,31,0
^VIX,2018-05-29,VIX,2018-06-27,13.000,p,0.40,0.40,0.35,0.35,53,42,0.30,60,0.55,17.57,17.57,32,0.30,60,0.60,17.02,17.02,0.37,22,0
^VIX,2018-05-29,VIX,2018-06-27,13.500,c,0.00,0.00,0.00,0.00,0,60,2.45,60,3.80,17.57,17.57,60,2.45,60,3.70,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,13.500,p,1.00,1.00,0.45,0.50,26,60,0.35,60,0.80,17.57,17.57,60,0.35,60,0.80,17.02,17.02,0.55,10,0
^VIX,2018-05-29,VIX,2018-06-27,14.000,c,0.00,0.00,0.00,0.00,0,60,2.20,60,3.50,17.57,17.57,60,2.15,60,3.40,17.02,17.02,0.00,2,0
^VIX,2018-05-29,VIX,2018-06-27,14.000,p,0.90,0.90,0.80,0.80,21,60,0.55,69,1.00,17.57,17.57,60,0.55,10,1.00,17.02,17.02,0.90,11,0
^VIX,2018-05-29,VIX,2018-06-27,14.500,c,1.70,1.70,1.70,1.70,1,60,2.05,60,3.10,17.57,17.57,60,2.00,60,3.10,17.02,17.02,1.70,0,0
^VIX,2018-05-29,VIX,2018-06-27,14.500,p,0.90,0.90,0.90,0.90,10,60,0.75,60,1.30,17.57,17.57,60,0.75,60,1.30,17.02,17.02,0.90,0,0
^VIX,2018-05-29,VIX,2018-06-27,15.000,c,2.45,2.57,2.45,2.57,12,60,1.85,60,2.85,17.57,17.57,60,1.80,60,2.80,17.02,17.02,2.55,20,0
^VIX,2018-05-29,VIX,2018-06-27,15.000,p,1.59,1.80,1.35,1.35,47,60,1.00,60,1.60,17.57,17.57,50,1.05,60,1.60,17.02,17.02,1.60,22,0
^VIX,2018-05-29,VIX,2018-06-27,16.000,c,1.28,2.13,1.28,2.13,52,60,1.50,60,2.40,17.57,17.57,60,1.50,60,2.35,17.02,17.02,1.83,41,0
^VIX,2018-05-29,VIX,2018-06-27,16.000,p,2.20,2.20,2.20,2.20,1,60,1.50,60,2.30,17.57,17.57,60,1.55,60,2.35,17.02,17.02,2.20,2,0
^VIX,2018-05-29,VIX,2018-06-27,17.000,c,1.15,1.18,1.08,1.18,13,60,1.30,60,2.05,17.57,17.57,60,1.25,60,2.00,17.02,17.02,1.14,0,0
^VIX,2018-05-29,VIX,2018-06-27,17.000,p,0.00,0.00,0.00,0.00,0,60,2.20,60,3.10,17.57,17.57,60,2.20,60,3.10,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,18.000,c,1.15,1.50,1.15,1.50,12,60,1.10,60,1.75,17.57,17.57,50,1.10,60,1.70,17.02,17.02,1.35,0,0
^VIX,2018-05-29,VIX,2018-06-27,18.000,p,0.00,0.00,0.00,0.00,0,60,2.90,60,3.90,17.57,17.57,60,2.95,60,3.90,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,19.000,c,1.13,1.13,1.13,1.13,4,60,0.95,60,1.55,17.57,17.57,60,0.90,60,1.50,17.02,17.02,1.13,2,0
^VIX,2018-05-29,VIX,2018-06-27,19.000,p,4.43,4.45,4.43,4.45,5,60,3.60,60,4.80,17.57,17.57,60,3.70,60,4.80,17.02,17.02,4.43,0,0
^VIX,2018-05-29,VIX,2018-06-27,20.000,c,1.13,1.13,1.13,1.13,4,60,0.80,60,1.35,17.57,17.57,50,0.80,60,1.30,17.02,17.02,1.13,1,0
^VIX,2018-05-29,VIX,2018-06-27,20.000,p,5.75,5.75,5.37,5.37,15,60,4.40,60,5.60,17.57,17.57,60,4.50,60,5.70,17.02,17.02,5.50,0,0
^VIX,2018-05-29,VIX,2018-06-27,21.000,c,0.63,0.95,0.63,0.95,15,60,0.70,60,1.20,17.57,17.57,50,0.70,60,1.20,17.02,17.02,0.65,3,0
^VIX,2018-05-29,VIX,2018-06-27,21.000,p,6.20,6.20,6.20,6.20,1,35,5.30,35,6.50,17.57,17.57,35,5.30,35,6.60,17.02,17.02,6.20,10,0
^VIX,2018-05-29,VIX,2018-06-27,22.000,c,0.45,0.77,0.45,0.77,8,60,0.60,60,1.10,17.57,17.57,50,0.60,60,1.05,17.02,17.02,0.61,1,0
^VIX,2018-05-29,VIX,2018-06-27,22.000,p,0.00,0.00,0.00,0.00,0,35,6.10,35,7.40,17.57,17.57,35,6.20,35,7.50,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,23.000,c,0.95,0.95,0.95,0.95,1,60,0.55,59,1.00,17.57,17.57,50,0.55,59,0.95,17.02,17.02,0.95,2,0
^VIX,2018-05-29,VIX,2018-06-27,23.000,p,0.00,0.00,0.00,0.00,0,35,7.00,35,8.40,17.57,17.57,35,7.10,35,8.40,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,24.000,c,0.50,0.50,0.50,0.50,1,60,0.50,60,0.90,17.57,17.57,60,0.45,60,0.85,17.02,17.02,0.50,0,0
^VIX,2018-05-29,VIX,2018-06-27,24.000,p,0.00,0.00,0.00,0.00,0,35,8.00,35,9.30,17.57,17.57,35,8.00,35,9.30,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,25.000,c,0.60,0.60,0.60,0.60,50,60,0.45,60,0.80,17.57,17.57,50,0.45,50,0.75,17.02,17.02,0.60,1,0
^VIX,2018-05-29,VIX,2018-06-27,25.000,p,0.00,0.00,0.00,0.00,0,35,8.90,35,10.20,17.57,17.57,35,9.00,35,10.30,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,30.000,c,0.00,0.00,0.00,0.00,0,60,0.30,60,0.55,17.57,17.57,50,0.30,60,0.55,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,30.000,p,0.00,0.00,0.00,0.00,0,35,13.60,35,15.10,17.57,17.57,35,13.70,35,15.10,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,35.000,c,0.00,0.00,0.00,0.00,0,60,0.20,60,0.40,17.57,17.57,50,0.20,60,0.40,17.02,17.02,0.00,1,0
^VIX,2018-05-29,VIX,2018-06-27,35.000,p,0.00,0.00,0.00,0.00,0,25,18.50,25,20.00,17.57,17.57,25,18.60,25,20.00,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,40.000,c,0.00,0.00,0.00,0.00,0,60,0.15,60,0.30,17.57,17.57,10,0.20,50,0.30,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,40.000,p,0.00,0.00,0.00,0.00,0,25,23.40,25,24.90,17.57,17.57,25,23.50,25,24.90,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-06-27,45.000,c,0.13,0.13,0.13,0.13,4,60,0.10,60,0.25,17.57,17.57,50,0.10,60,0.25,17.02,17.02,0.13,0,0
^VIX,2018-05-29,VIX,2018-06-27,45.000,p,0.00,0.00,0.00,0.00,0,25,28.30,25,29.80,17.57,17.57,25,28.40,25,29.90,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-07-18,10.000,c,5.20,6.20,5.10,6.20,117,152,6.00,5545,6.20,17.57,17.57,2638,6.00,1121,6.20,17.02,17.02,5.93,15084,0
^VIX,2018-05-29,VIX,2018-07-18,10.000,p,0.03,0.05,0.02,0.05,94,0,0.00,19846,0.05,17.57,17.57,0,0.00,15166,0.05,17.02,17.02,0.04,16389,0
^VIX,2018-05-29,VIX,2018-07-18,10.500,c,4.90,4.90,4.90,4.90,250,4495,5.50,9295,5.70,17.57,17.57,2973,5.50,3220,5.80,17.02,17.02,4.90,0,0
^VIX,2018-05-29,VIX,2018-07-18,10.500,p,0.00,0.00,0.00,0.00,0,0,0.00,28876,0.10,17.57,17.57,0,0.00,20316,0.10,17.02,17.02,0.00,305,0
^VIX,2018-05-29,VIX,2018-07-18,11.000,c,4.80,4.80,4.80,4.80,5,8587,5.00,5710,5.20,17.57,17.57,1925,5.10,3128,5.30,17.02,17.02,4.80,310,0
^VIX,2018-05-29,VIX,2018-07-18,11.000,p,0.12,0.13,0.07,0.10,391,25988,0.05,32800,0.15,17.57,17.57,9359,0.05,27373,0.15,17.02,17.02,0.10,63717,0
^VIX,2018-05-29,VIX,2018-07-18,11.500,c,3.93,3.93,3.93,3.93,4,5139,4.60,7074,4.80,17.57,17.57,3236,4.60,3376,4.90,17.02,17.02,3.93,1,0
^VIX,2018-05-29,VIX,2018-07-18,11.500,p,0.18,0.20,0.15,0.15,341,31711,0.10,31486,0.20,17.57,17.57,14628,0.10,18892,0.20,17.02,17.02,0.18,835,0
^VIX,2018-05-29,VIX,2018-07-18,12.000,c,3.52,4.20,3.50,4.20,37,9650,4.20,12452,4.40,17.57,17.57,4294,4.20,640,4.40,17.02,17.02,4.02,243,0
^VIX,2018-05-29,VIX,2018-07-18,12.000,p,0.32,0.34,0.25,0.25,443,37712,0.20,37407,0.30,17.57,17.57,500,0.25,22714,0.30,17.02,17.02,0.27,33285,0
^VIX,2018-05-29,VIX,2018-07-18,12.500,c,3.20,3.60,3.13,3.60,57,360,3.90,13675,4.00,17.57,17.57,4161,3.90,6315,4.10,17.02,17.02,3.15,215,0
^VIX,2018-05-29,VIX,2018-07-18,12.500,p,0.45,0.45,0.40,0.40,5,33092,0.35,708,0.40,17.57,17.57,11,0.35,3731,0.40,17.02,17.02,0.41,1310,0
^VIX,2018-05-29,VIX,2018-07-18,13.000,c,2.91,3.80,2.80,3.65,193,22110,3.50,21174,3.70,17.57,17.57,5008,3.50,569,3.70,17.02,17.02,3.28,1316,0
^VIX,2018-05-29,VIX,2018-07-18,13.000,p,0.64,0.73,0.52,0.56,8475,35832,0.50,34323,0.60,17.57,17.57,3932,0.50,336,0.55,17.02,17.02,0.58,45390,0
^VIX,2018-05-29,VIX,2018-07-18,13.500,c,2.70,3.30,2.70,3.30,543,24851,3.20,22651,3.40,17.57,17.57,3993,3.20,1731,3.40,17.02,17.02,2.72,339,0
^VIX,2018-05-29,VIX,2018-07-18,13.500,p,0.95,0.95,0.70,0.70,108,33784,0.70,33135,0.80,17.57,17.57,1314,0.70,811,0.75,17.02,17.02,0.91,1303,0
^VIX,2018-05-29,VIX,2018-07-18,14.000,c,2.40,3.20,2.20,3.00,772,448,3.00,23264,3.10,17.57,17.57,2660,3.00,188,3.10,17.02,17.02,2.79,6570,0
^VIX,2018-05-29,VIX,2018-07-18,14.000,p,1.15,1.20,0.95,0.97,4799,13382,0.95,25070,1.05,17.57,17.57,7295,0.90,3538,1.00,17.02,17.02,0.97,74666,0
^VIX,2018-05-29,VIX,2018-07-18,14.500,c,2.17,2.40,2.17,2.40,55,2433,2.75,16566,2.85,17.57,17.57,4981,2.75,6376,2.90,17.02,17.02,2.29,2960,0
^VIX,2018-05-29,VIX,2018-07-18,14.500,p,1.55,1.55,1.20,1.20,10743,25696,1.20,35781,1.30,17.57,17.57,6993,1.15,2330,1.25,17.02,17.02,1.23,3833,0
^VIX,2018-05-29,VIX,2018-07-18,15.000,c,2.08,2.76,1.89,2.55,5242,405,2.55,21291,2.65,17.57,17.57,2066,2.55,481,2.65,17.02,17.02,2.39,21912,0
^VIX,2018-05-29,VIX,2018-07-18,15.000,p,1.72,1.85,1.45,1.51,3482,2104,1.50,525,1.55,17.57,17.57,1751,1.45,7914,1.55,17.02,17.02,1.67,51138,0
^VIX,2018-05-29,VIX,2018-07-18,16.000,c,1.70,2.30,1.55,2.18,2952,21221,2.15,624,2.25,17.57,17.57,380,2.20,2926,2.30,17.02,17.02,2.12,19525,0
^VIX,2018-05-29,VIX,2018-07-18,16.000,p,2.45,2.47,2.09,2.17,3159,27975,2.10,7443,2.20,17.57,17.57,7441,2.05,1513,2.15,17.02,17.02,2.23,49245,0
^VIX,2018-05-29,VIX,2018-07-18,17.000,c,1.50,2.04,1.30,1.88,5069,546,1.90,27923,2.00,17.57,17.57,350,1.90,3247,2.00,17.02,17.02,1.81,41536,0
^VIX,2018-05-29,VIX,2018-07-18,17.000,p,3.04,3.10,2.85,2.90,578,29533,2.80,3493,2.90,17.57,17.57,5619,2.75,1642,2.85,17.02,17.02,2.88,25470,0
^VIX,2018-05-29,VIX,2018-07-18,18.000,c,1.26,1.81,1.23,1.75,1081,2540,1.65,33013,1.75,17.57,17.57,1047,1.65,2429,1.75,17.02,17.02,1.58,30923,0
^VIX,2018-05-29,VIX,2018-07-18,18.000,p,4.09,4.09,3.59,3.60,22,35514,3.50,31099,3.70,17.57,17.57,5576,3.50,7250,3.70,17.02,17.02,3.71,14502,0
^VIX,2018-05-29,VIX,2018-07-18,19.000,c,1.05,1.52,1.05,1.52,5153,6981,1.45,32920,1.55,17.57,17.57,1004,1.45,3601,1.55,17.02,17.02,1.35,16347,0
^VIX,2018-05-29,VIX,2018-07-18,19.000,p,5.00,5.00,4.40,4.40,24,35463,4.30,29958,4.50,17.57,17.57,3388,4.30,342,4.40,17.02,17.02,4.57,8096,0
^VIX,2018-05-29,VIX,2018-07-18,20.000,c,0.97,1.43,0.95,1.30,1819,1475,1.30,24295,1.40,17.57,17.57,216,1.30,6300,1.40,17.02,17.02,1.12,92189,0
^VIX,2018-05-29,VIX,2018-07-18,20.000,p,5.74,5.74,5.57,5.57,12,15066,5.20,1151,5.30,17.57,17.57,14311,5.10,13613,5.30,17.02,17.02,5.60,4551,0
^VIX,2018-05-29,VIX,2018-07-18,21.000,c,0.85,1.30,0.85,1.15,1474,17323,1.15,32881,1.25,17.57,17.57,1603,1.15,5255,1.25,17.02,17.02,1.06,61018,0
^VIX,2018-05-29,VIX,2018-07-18,21.000,p,6.20,6.20,6.20,6.20,1,32277,6.00,27604,6.20,17.57,17.57,1362,6.00,1305,6.10,17.02,17.02,6.20,97,0
^VIX,2018-05-29,VIX,2018-07-18,22.000,c,0.80,1.15,0.75,1.05,3055,1591,1.05,3112,1.10,17.57,17.57,18932,1.00,815,1.10,17.02,17.02,1.08,58290,0
^VIX,2018-05-29,VIX,2018-07-18,22.000,p,6.95,6.95,6.95,6.95,7,29792,6.90,27889,7.10,17.57,17.57,14785,6.80,3083,7.00,17.02,17.02,6.95,49,0
^VIX,2018-05-29,VIX,2018-07-18,23.000,c,0.70,1.05,0.67,0.95,211,1006,0.95,9896,1.00,17.57,17.57,19082,0.90,1833,1.00,17.02,17.02,0.92,26111,0
^VIX,2018-05-29,VIX,2018-07-18,23.000,p,8.00,8.00,7.83,7.83,13,28395,7.80,28754,8.00,17.57,17.57,12427,7.70,2520,7.90,17.02,17.02,7.93,903,0
^VIX,2018-05-29,VIX,2018-07-18,24.000,c,0.60,0.90,0.60,0.90,358,7841,0.85,746,0.90,17.57,17.57,378,0.85,261,0.90,17.02,17.02,0.78,20210,0
^VIX,2018-05-29,VIX,2018-07-18,24.000,p,0.00,0.00,0.00,0.00,0,26119,8.70,25653,8.90,17.57,17.57,12655,8.60,1560,8.80,17.02,17.02,0.00,55,0
^VIX,2018-05-29,VIX,2018-07-18,25.000,c,0.58,0.85,0.55,0.75,1233,34007,0.75,24623,0.85,17.57,17.57,13927,0.75,100,0.80,17.02,17.02,0.66,114796,0
^VIX,2018-05-29,VIX,2018-07-18,25.000,p,0.00,0.00,0.00,0.00,0,25638,9.60,14364,9.80,17.57,17.57,309,9.60,380,9.70,17.02,17.02,0.00,268,0
^VIX,2018-05-29,VIX,2018-07-18,26.000,c,0.60,0.70,0.60,0.70,18,21805,0.70,692,0.75,17.57,17.57,1205,0.70,318,0.75,17.02,17.02,0.68,36103,0
^VIX,2018-05-29,VIX,2018-07-18,26.000,p,0.00,0.00,0.00,0.00,0,2973,10.60,2607,10.70,17.57,17.57,3921,10.50,3274,10.70,17.02,17.02,0.00,361,0
^VIX,2018-05-29,VIX,2018-07-18,27.000,c,0.45,0.65,0.45,0.65,10010,16096,0.65,3678,0.70,17.57,17.57,347,0.65,1088,0.70,17.02,17.02,0.57,49844,0
^VIX,2018-05-29,VIX,2018-07-18,27.000,p,11.63,11.63,11.63,11.63,1,21774,11.50,22482,11.70,17.57,17.57,5628,11.40,2451,11.60,17.02,17.02,11.63,18,0
^VIX,2018-05-29,VIX,2018-07-18,28.000,c,0.64,0.64,0.62,0.62,210,4601,0.60,15128,0.65,17.57,17.57,21835,0.55,2132,0.65,17.02,17.02,0.64,90858,0
^VIX,2018-05-29,VIX,2018-07-18,28.000,p,0.00,0.00,0.00,0.00,0,25096,12.40,7493,12.60,17.57,17.57,1392,12.40,309,12.50,17.02,17.02,0.00,22,0
^VIX,2018-05-29,VIX,2018-07-18,29.000,c,0.43,0.55,0.43,0.55,1097,15441,0.55,7285,0.60,17.57,17.57,561,0.55,1554,0.60,17.02,17.02,0.43,109917,0
^VIX,2018-05-29,VIX,2018-07-18,29.000,p,0.00,0.00,0.00,0.00,0,16925,13.40,22618,13.60,17.57,17.57,5402,13.30,3080,13.50,17.02,17.02,0.00,900,0
^VIX,2018-05-29,VIX,2018-07-18,30.000,c,0.40,0.53,0.38,0.53,474,25077,0.50,725,0.55,17.57,17.57,2436,0.50,290,0.55,17.02,17.02,0.45,135041,0
^VIX,2018-05-29,VIX,2018-07-18,30.000,p,0.00,0.00,0.00,0.00,0,22614,14.30,3663,14.50,17.57,17.57,1597,14.30,2481,14.50,17.02,17.02,0.00,88,0
^VIX,2018-05-29,VIX,2018-07-18,32.500,c,0.33,0.45,0.33,0.45,749,38125,0.40,30849,0.50,17.57,17.57,8623,0.40,9100,0.50,17.02,17.02,0.40,27833,0
^VIX,2018-05-29,VIX,2018-07-18,32.500,p,0.00,0.00,0.00,0.00,0,19123,16.70,2525,16.90,17.57,17.57,1111,16.70,1845,16.90,17.02,17.02,0.00,16,0
^VIX,2018-05-29,VIX,2018-07-18,35.000,c,0.30,0.33,0.30,0.33,636,26203,0.35,2595,0.40,17.57,17.57,2423,0.35,560,0.40,17.02,17.02,0.30,44814,0
^VIX,2018-05-29,VIX,2018-07-18,35.000,p,20.13,20.21,20.13,20.21,6,5367,19.20,11585,19.40,17.57,17.57,2415,19.10,955,19.30,17.02,17.02,20.20,35,0
^VIX,2018-05-29,VIX,2018-07-18,37.500,c,0.00,0.00,0.00,0.00,0,20564,0.30,9643,0.35,17.57,17.57,2220,0.30,1287,0.35,17.02,17.02,0.00,4259,0
^VIX,2018-05-29,VIX,2018-07-18,37.500,p,0.00,0.00,0.00,0.00,0,9435,21.60,6002,21.80,17.57,17.57,2482,21.50,603,21.70,17.02,17.02,0.00,21,0
^VIX,2018-05-29,VIX,2018-07-18,40.000,c,0.20,0.31,0.20,0.31,14,32599,0.25,2693,0.30,17.57,17.57,3670,0.25,997,0.30,17.02,17.02,0.26,35664,0
^VIX,2018-05-29,VIX,2018-07-18,40.000,p,0.00,0.00,0.00,0.00,0,8913,24.00,7014,24.30,17.57,17.57,401,24.00,990,24.20,17.02,17.02,0.00,158,0
^VIX,2018-05-29,VIX,2018-07-18,42.500,c,0.25,0.25,0.25,0.25,20,20,0.25,28245,0.30,17.57,17.57,10323,0.20,18814,0.30,17.02,17.02,0.25,57264,0
^VIX,2018-05-29,VIX,2018-07-18,42.500,p,0.00,0.00,0.00,0.00,0,7436,26.50,4084,26.70,17.57,17.57,2278,26.40,586,26.60,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-07-18,45.000,c,0.00,0.00,0.00,0.00,0,28709,0.15,20121,0.25,17.57,17.57,18143,0.15,6992,0.25,17.02,17.02,0.00,16169,0
^VIX,2018-05-29,VIX,2018-07-18,45.000,p,0.00,0.00,0.00,0.00,0,10294,28.90,6784,29.20,17.57,17.57,1098,28.90,1017,29.10,17.02,17.02,0.00,62,0
^VIX,2018-05-29,VIX,2018-07-18,47.500,c,0.00,0.00,0.00,0.00,0,27813,0.15,259,0.20,17.57,17.57,6266,0.15,669,0.20,17.02,17.02,0.00,1828,0
^VIX,2018-05-29,VIX,2018-07-18,47.500,p,0.00,0.00,0.00,0.00,0,7730,31.40,1130,31.60,17.57,17.57,101,31.40,1070,31.60,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-07-18,50.000,c,0.15,0.15,0.15,0.15,162,4161,0.15,21962,0.20,17.57,17.57,427,0.15,5165,0.20,17.02,17.02,0.15,10666,0
^VIX,2018-05-29,VIX,2018-07-18,50.000,p,0.00,0.00,0.00,0.00,0,7322,33.90,4844,34.10,17.57,17.57,2411,33.80,698,34.00,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-07-18,55.000,c,0.10,0.10,0.10,0.10,250,25237,0.10,1866,0.15,17.57,17.57,4696,0.10,2127,0.15,17.02,17.02,0.10,3834,0
^VIX,2018-05-29,VIX,2018-07-18,55.000,p,0.00,0.00,0.00,0.00,0,2408,38.80,1175,39.10,17.57,17.57,2230,38.70,1220,39.00,17.02,17.02,0.00,75,0
^VIX,2018-05-29,VIX,2018-07-18,60.000,c,0.00,0.00,0.00,0.00,0,27986,0.05,24267,0.15,17.57,17.57,22238,0.05,12279,0.15,17.02,17.02,0.00,16156,0
^VIX,2018-05-29,VIX,2018-07-18,60.000,p,0.00,0.00,0.00,0.00,0,1957,43.80,924,44.00,17.57,17.57,2118,43.70,1641,44.00,17.02,17.02,0.00,0,0
^VIX,2018-05-29,VIX,2018-07-18,65.000,c,0.00,0.00,0.00,0.00,0,27935,0.05,26386,0.15,17.57,17.57,14994,0.05,21657,0.15,17.02,17.02,0.00,176,0
^VIX,2018-05-29,VIX,2018-07-18,65.000,p,0.00,0.00,0.00,0.00,0,2878,48.70,1413,49.00,17.57,17.57,1572,48.70,1425,48.90,17.02,17.02,0.00,200,0
^VIX,2018-05-29,VIX,2018-07-18,70.000,c,0.00,0.00,0.00,0.00,0,21261,0.05,17854,0.10,17.57,17.57,3030,0.05,3770,0.10,17.02,17.02,0.00,1608,0
^VIX,2018-05-29,VIX,2018-07-18,70.000,p,0.00,0.00,0.00,0.00,0,2408,53.70,1608,54.00,17.57,17.57,2230,53.60,1502,53.90,17.02,17.02,0.00,667,0
^VIX,2018-05-29,VIX,2018-07-18,75.000,c,0.00,0.00,0.00,0.00,0,1444,0.05,16052,0.10,17.57,17.57,414,0.05,10381,0.10,17.02,17.02,0.00,17593,0
^VIX,2018-05-29,VIX,2018-07-18,75.000,p,0.00,0.00,0.00,0.00,0,2259,58.70,2533,59.00,17.57,17.57,2015,58.60,1435,58.90,17.02,17.02,0.00,15,0
^VIX,2018-05-29,VIX,2018-07-18,80.000,c,0.03,0.05,0.03,0.05,30,0,0.00,20023,0.10,17.57,17.57,0,0.00,15721,0.10,17.02,17.02,0.04,1425,0
^VIX,2018-05-29,VIX,2018-07-18,80.000,p,0.00,0.00,0.00,0.00,0,1148,63.70,1563,63.90,17.57,17.57,2110,63.60,872,63.80,17.02,17.02,0.00,50,0
^VIX,2018-05-29,VIX,2018-08-22,10.000,c,5.90,6.30,5.80,6.30,23,4894,6.00,5456,6.20,17.57,17.57,2736,6.00,3198,6.30,17.02,17.02,6.15,400,0
^VIX,2018-05-29,VIX,2018-08-22,10.000,p,0.05,0.08,0.05,0.08,291,0,0.00,29227,0.10,17.57,17.57,0,0.00,14790,0.10,17.02,17.02,0.08,4851,0
^VIX,2018-05-29,VIX,2018-08-22,11.000,c,0.00,0.00,0.00,0.00,0,6632,5.10,6670,5.30,17.57,17.57,2726,5.10,3097,5.40,17.02,17.02,0.00,37,0
^VIX,2018-05-29,VIX,2018-08-22,11.000,p,0.15,0.15,0.15,0.15,147,30422,0.10,200,0.15,17.57,17.57,7403,0.10,300,0.15,17.02,17.02,0.15,7202,0
^VIX,2018-05-29,VIX,2018-08-22,12.000,c,3.90,4.60,3.90,4.60,35,18994,4.30,14180,4.50,17.57,17.57,874,4.40,5873,4.60,17.02,17.02,4.20,107,0
^VIX,2018-05-29,VIX,2018-08-22,12.000,p,0.38,0.38,0.35,0.35,32,34153,0.30,31691,0.40,17.57,17.57,6236,0.30,9915,0.40,17.02,17.02,0.37,5452,0
^VIX,2018-05-29,VIX,2018-08-22,13.000,c,3.35,3.91,3.20,3.90,92,6717,3.70,2898,3.80,17.57,17.57,6420,3.70,4903,3.90,17.02,17.02,3.48,551,0
^VIX,2018-05-29,VIX,2018-08-22,13.000,p,0.75,0.75,0.68,0.70,25,26237,0.65,34114,0.75,17.57,17.57,701,0.65,1445,0.70,17.02,17.02,0.71,2345,0
^VIX,2018-05-29,VIX,2018-08-22,14.000,c,2.75,3.20,2.75,3.20,110,27381,3.10,20454,3.30,17.57,17.57,975,3.20,127,3.30,17.02,17.02,3.04,520,0
